x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
0.6666648005613227,-0.5371496839784947,0.2929717791747927,-0.24865444607948423,0.1852138889162627,-0.1575704047769589,0.12536843568527267,-0.1064361399965729,0.08691310203660367,-0.07364811510911047,0.06092630213794444,-0.05156211702157927,0.04297096165669144,-0.03633943830804159,0.03042368622724043,-0.025719555481160453,0.021599094810324113,-0.018258830416546513,0.015368064074033237,-0.012995071224580436,0.01095803380665606,-0.009272445523249824,0.007834013489517361,-0.006638436634241442,0.005623043965907715,-0.004777953588802283,0.00406382697038677,-0.0034708770451092412,0.002973381011094371,-0.002563812441269413,0.002224739763143494,-0.0019515198268001757,0.001731819223424512,-0.0015640316911616934,0.001438724748568869,-0.001357678529031855,0.0013124068921568964,-0.001309224410174714,0.0013381411508818538,-0.0014128023113597816,0.0015175643231098597,-0.001679374102410594,0.001868795802465659,-0.002138403735813759,0.002428214802728502,-0.002841833099039653,0.003253685432707204,-0.0038711755260660966,0.004428756856860328,-0.005348856442315309,0.006065984881585467,-0.007456631431258837,0.008303796929239908,-0.010465668305740224,0.011273608797716477,-0.014783335145797587,0.014931936481390495,-0.021007851121147034,0.01805967272199076,-0.029933959454086747
-0.5371496839784947,0.6666657920152419,-0.43151114809484553,0.24690382309108813,-0.18647922945915538,0.14300629546973034,-0.11328131068732647,0.09163118314108856,-0.07423784119240734,0.061165139255017695,-0.05019089151693481,0.041699267782348934,-0.03448918327958089,0.028784703600701542,-0.023934492030448673,0.020032909102488842,-0.016720927677007655,0.014023760681907884,-0.011738942732190968,0.009861725787682792,-0.008274523037037787,0.006962474025378341,-0.0058551240952705984,0.00493634739695803,-0.004162413258241217,0.0035193915956944714,-0.0029792139726431627,0.0025310972822232,-0.00215645714172223,0.0018476772386240852,-0.0015921097885381239,0.001384976695241783,-0.001217366704073948,0.0010870238256652826,-0.0009872430794882116,0.0009182522037585958,-0.0008742273942987332,0.0008584167546170884,-0.0008642997719488959,0.0008997339926159883,-0.0009549322209440825,0.0010459015481301514,-0.0011546336273260992,0.0013126804712559395,-0.0014836745515481155,0.0017300097023764918,-0.001975799803818737,0.002346096372885989,-0.002680607960741911,0.0032341261921553814,-0.0036654439850525933,0.0045032840708793785,-0.005013433989877393,0.006316840410751982,-0.006803596946163807,0.008920336413273956,-0.009009526752740304,0.012674538776162567,-0.010895661425772345,0.018058910476717864
0.2929717791747927,-0.43151114809484553,0.6666648802890931,-0.47540484131906285,0.25931546298755015,-0.20577098387631396,0.15206880991784047,-0.123940649774822,0.0977163418085906,-0.08056357151849868,0.06520792673914746,-0.054099999591687695,0.04439078860336579,-0.0369760661689095,0.030587356728470582,-0.025549968651329524,0.021248353362217306,-0.017787357607289764,0.014848569478365522,-0.012452628996874169,0.01042564528747545,-0.008758690218080869,0.007352151450539827,-0.0061892784344209015,0.005210303889244576,-0.0043989026395525105,0.0037176799723562465,-0.0031534026769129402,0.0026817860930158093,-0.0022932529302395507,0.0019715188231108774,-0.0017104394916711639,0.00149868251162523,-0.0013331893586936566,0.0012055432019639977,-0.0011157027196324314,0.001056484474791005,-0.0010314566873320878,0.0010327542638826944,-0.0010693763210207383,0.0011297406476226137,-0.0012323748090406832,0.0013561886539600033,-0.0015378258644331113,0.0017348782895451266,-0.0020198882901158793,0.002304506427577645,-0.0027341745236266366,0.003122381986632143,-0.0037654940276630067,0.004266574539989364,-0.005240629618105707,0.005833593349933101,-0.00734934643838742,0.00791522900736792,-0.01037715794858299,0.010480682549265865,-0.014743652245721117,0.012674290416092943,-0.021006553095286484
-0.24865444607948423,0.24690382309108813,-0.47540484131906285,0.6666653515739797,-0.4593969445058783,0.2517345916971215,-0.19331974073432706,0.14309876754925802,-0.11361216569663266,0.08955408185941223,-0.07234143144727487,0.05846604130127758,-0.047739570954878706,0.03907927999552058,-0.03214231783220852,0.0265120173833783,-0.02192027642046292,0.018171414787534215,-0.015083713405822059,0.012549360243962498,-0.010449934730991846,0.00871929956250881,-0.007280820234144822,0.006091391034677809,-0.005101006626943857,0.00428074385859504,-0.003597504805186595,0.0030317700779038015,-0.002561292978972363,0.002173114087356387,-0.0018520473224294205,0.0015898704769487806,-0.001375981027687512,0.0012057383074725086,-0.0010713824734810875,0.0009712800305861369,-0.0008990861053380025,0.000856279443009462,-0.0008364014476531852,0.0008451447646677081,-0.0008736644594752422,0.0009346591916549805,-0.0010127033242424035,0.001133527971228581,-0.001266679626219689,0.0014635079955819684,-0.0016609980051725346,0.001962379413725747,-0.0022349393398318038,0.0026892099676131685,-0.0030429857734461953,0.003733270841097915,-0.004153037052809664,0.005228856478355921,-0.005629860270460427,0.007378497873908521,-0.007451255411992886,0.010480174300359604,-0.009008912430055882,0.014930285811334909
0.1852138889162627,-0.18647922945915538,0.25931546298755015,-0.4593969445058783,0.6666649139368712,-0.4682947476704635,0.25321216061736934,-0.19654489295000435,0.14365187817704758,-0.1147781645876619,0.08955763733021954,-0.07261956383244363,0.058225828868473314,-0.047643818999778764,0.038760529952403144,-0.031913990772694134,0.0261961049097926,-0.021667207971626776,0.017892282905752267,-0.014851168429522799,0.012317547437147665,-0.010253895573854194,0.008534490066557276,-0.00712405134792797,0.005948819405436067,-0.004980648468545173,0.004174228264777571,-0.003508761913297883,0.002955355646478434,-0.0024994540807449844,0.0021220602685841938,-0.0018135759370041943,0.0015611128192131345,-0.001358978757031102,0.0011979890944131123,-0.0010757440265423408,0.000984982801048606,-0.0009266272168254358,0.0008936229801591356,-0.0008912376071936798,0.0009102565741126444,-0.0009630064403306275,0.0010338904060372774,-0.001148223222333742,0.0012756200172152885,-0.0014668165178832783,0.0016592558242388969,-0.00195507390253698,0.002222759962310077,-0.002670700701776404,0.0030194287619053715,-0.00370154168054874,0.004116041575729251,-0.005180181606842264,0.005576417717241131,-0.007306879232522396,0.007378380321811438,-0.010376489773755937,0.008919585892792983,-0.014781463778426932
-0.1575704047769589,0.14300629546973034,-0.20577098387631396,0.2517345916971215,-0.4682947476704635,0.666665439548811,-0.4649136813510769,0.2512880708782656,-0.193208525636544,0.14101623386962497,-0.11167068087574537,0.08697454123635297,-0.06997676024750063,0.05599044136315268,-0.045510569920623425,0.03694154463072907,-0.030243233043144416,0.024766111815724304,-0.020383262597472696,0.016791304395925237,-0.013876589747218459,0.011481127293862834,-0.009520288375593489,0.007904688914973809,-0.006574939525958465,0.005477262691147684,-0.004570781226264853,0.003821880319313199,-0.0032025770302580646,0.0026914896275585507,-0.0022694290354973168,0.001922869522789743,-0.0016385197542621752,0.001408173910546628,-0.0012223585747460277,0.0010767774997856988,-0.0009641547438538897,0.000883588197069122,-0.0008284759753502554,0.0008017751197558813,-0.0007955973598805164,0.0008186367952181147,-0.0008583896888385286,0.000933688655718319,-0.0010209292946486055,0.0011584832985396263,-0.0012983426363779086,0.0015181737083094118,-0.001717486641157876,0.0020550207069015515,-0.0023175557361517973,0.002834803667863115,-0.0031484752848575915,0.003957791383806353,-0.0042582317629850965,0.005576121970437112,-0.00562946942509744,0.007914291113024781,-0.006802654386847406,0.011271561587294228
0.12536843568527267,-0.11328131068732647,0.15206880991784047,-0.19331974073432706,0.25321216061736934,-0.4649136813510769,0.666664717360076,-0.4671845852704657,0.25140677862161054,-0.19374548423611473,0.14074247958414923,-0.11157162234898033,0.08653808677577038,-0.06965045944577912,0.05553387990976265,-0.04513398632398467,0.03652753691205157,-0.029891563352376218,0.024416912652040098,-0.020083756124231873,0.01650932558765721,-0.013634212692474432,0.011260073991466153,-0.009330626560215887,0.007735407690016996,-0.0064303200619105745,0.005350154999258731,-0.0044628889020545065,0.0037282574630822943,-0.003123967585915428,0.002624276100409101,-0.002214222048525028,0.0018768357829729606,-0.0016025794132447865,0.0013798297984306711,-0.0012031880667965555,0.0010641001292554689,-0.0009607332168538266,0.0008857709744881215,-0.0008412726900437378,0.0008191071588211973,-0.0008268816148906199,0.0008524242841358537,-0.0009129102497346159,0.0009860253485528998,-0.0011071890138569882,0.0012315484012189177,-0.0014310696706626863,0.00161226702910704,-0.001922401525530575,0.002163418881289955,-0.002641291522125485,0.0029305597586636017,-0.0036801594450986677,0.003957698018267346,-0.005179785786748821,0.005228369618714113,-0.007348298560002016,0.0063158116676538595,-0.010463508528896505
-0.1064361399965729,0.09163118314108856,-0.123940649774822,0.14309876754925802,-0.19654489295000435,0.2512880708782656,-0.4671845852704657,0.6666648417985424,-0.4663954531053673,0.2508051601679091,-0.19270118070795467,0.13982336986100322,-0.1104921530541011,0.08559205897064552,-0.06868294345020623,0.05468958005257297,-0.044326780901904846,0.03582548965016505,-0.029245186023476442,0.023856127379456596,-0.01957875943144503,0.01607201840068679,-0.01324572402040386,0.01092420977559318,-0.009034915318455017,0.00748004815502947,-0.006206600524589901,0.005156972135181151,-0.004293890767327073,0.0035821211873304296,-0.0029958570978533003,0.0025131475688708422,-0.0021161675422890283,0.0017913073436131614,-0.0015260911445377301,0.0013124885853276755,-0.0011413696718939018,0.0010088915340325769,-0.000907585655235735,0.0008375304712374747,-0.000791098534149471,0.0007732981288857226,-0.0007736401829893674,0.0008050670467755199,-0.0008492853641040806,0.0009339351575342432,-0.0010230199256580654,0.0011733172113258228,-0.0013103838068413765,0.0015508070592798117,-0.0017373134466328508,0.0021124076225350515,-0.002338560364762048,0.002930278766360648,-0.0031480929686015634,0.004115316755989933,-0.004152230195394268,0.005832158938807355,-0.005012095836897416,0.008301205970352193
0.08691310203660367,-0.07423784119240734,0.0977163418085906,-0.11361216569663266,0.14365187817704758,-0.193208525636544,0.25140677862161054,-0.4663954531053673,0.6666647246563164,-0.46705401879393244,0.25075114552509087,-0.19273880596268292,0.13958772165213088,-0.11030183495840572,0.08529500057765747,-0.06842604749697562,0.05439962185149692,-0.04407347380398803,0.035571239760653406,-0.029022841847556956,0.023645516613033223,-0.01939516913393668,0.01590381425953449,-0.01309994619742684,0.01079366774229114,-0.00892253179279006,0.007380919751816548,-0.006121822776261443,0.005082978688099351,-0.004231093375704319,0.003527794823002972,-0.0029503430610331644,0.0024742408744762396,-0.002084465622601168,0.0017648229010164334,-0.001505911854429681,0.0012964609580974307,-0.0011314230460844478,0.0010021194370203876,-0.0009074979945870086,0.0008393984106010899,-0.0008015467291218091,0.0007836268912523862,-0.0007967405092277238,0.0008238331560334618,-0.0008893763447169384,0.0009606072124970182,-0.001088273784337397,0.0012052297337483335,-0.0014159847587804973,0.001579144740068015,-0.0019122786554419237,0.002112286935826418,-0.002640888791063306,0.0028342941779130842,-0.0037006682529201356,0.0037323168577776088,-0.005239009541362614,0.004501794004184914,-0.007453816364901262
-0.07364811510911047,0.061165139255017695,-0.08056357151849868,0.08955408185941223,-0.1147781645876619,0.14101623386962497,-0.19374548423611473,0.2508051601679091,-0.46705401879393244,0.6666649131396993,-0.46686901928451546,0.2505356717405998,-0.192373447044974,0.13922973671231717,-0.10988732469287674,0.0849137196287667,-0.06803862777414145,0.054052288671703114,-0.04374197708902419,0.035278093417620233,-0.028753013635253337,0.023408843500486165,-0.01918183997827541,0.01571777821346903,-0.012934545992726549,0.010649976803680475,-0.008795713311290247,0.007270921485119873,-0.006024986066027759,0.004998935575259505,-0.004156967367231478,0.0034633211473915093,-0.0028931332364641777,0.002424334698056849,-0.0020396665871256535,0.001725608914677875,-0.0014699078049475991,0.0012648238531536523,-0.001101056277645139,0.0009754339149110174,-0.0008797179712031551,0.0008154323591319337,-0.0007730491404800801,0.0007606036852919243,-0.0007634184635265789,0.0008007314869943259,-0.0008453328391141423,0.000938041444508417,-0.0010238677626828996,0.001187469190885192,-0.0013136407599983653,0.0015790111879830724,-0.0017370590640775811,0.0021628875318543913,-0.0023169108611445087,0.003018401864529043,-0.0030418805922299576,0.004264774080882185,-0.003663811486590764,0.006062978617609316
0.06092630213794444,-0.05019089151693481,0.06520792673914746,-0.07234143144727487,0.08955763733021954,-0.11167068087574537,0.14074247958414923,-0.19270118070795467,0.25075114552509087,-0.46686901928451546,0.666664876784884,-0.46707869742470853,0.2504847231783961,-0.1923367750507862,0.13909271485793814,-0.10976018151053385,0.08475027083360802,-0.06789006023335988,0.053895859964560366,-0.04360192576210984,0.03514202135440837,-0.028632214668446215,0.023296288749565495,-0.019082925688389145,0.01562826328158772,-0.012856708287029046,0.01058083425315872,-0.008736143226427885,0.007218619979465508,-0.0059802682842646,0.004959927921269851,-0.004123920326818885,0.0034346486490946493,-0.002869293989736568,0.0024038541929719184,-0.002023381849835106,0.0017118857240398674,-0.001460194556202645,0.001256896102246266,-0.0010974880839608378,0.0009726338884255109,-0.0008824799082579018,0.0008172412098397768,-0.0007831816218639962,0.0007664106198363777,-0.0007833325140924708,0.0008093021036781247,-0.0008799265658898038,0.0009462813843697689,-0.001082716418882944,0.0011874083806197844,-0.0014157951696577963,0.0015504972255584479,-0.001921820678454499,0.002054321438849457,-0.002669611557863836,0.002688041150398864,-0.0037636151379957165,0.0032324310869249733,-0.005345763571690136
-0.05156211702157927,0.041699267782348934,-0.054099999591687695,0.05846604130127758,-0.07261956383244363,0.08697454123635297,-0.11157162234898033,0.13982336986100322,-0.19273880596268292,0.2505356717405998,-0.46707869742470853,0.6666649979643814,-0.4670396640724901,0.2503997667848541,-0.19219726134259893,0.13894240473033945,-0.109588826349594,0.08458634983445787,-0.06772485178122518,0.05374457047230339,-0.04345790357160941,0.03501290080700818,-0.028513303249503984,0.02319118646130561,-0.018988295921139625,0.015545373599935752,-0.012782981687128653,0.010516562050671622,-0.008679242688979343,0.007169042733879212,-0.0059362799389670266,0.004921520686887228,-0.00408959690800441,0.0034046356883192064,-0.0028421683321187244,0.002380181540864999,-0.0020015604269584923,0.0016929819623744218,-0.0014420409007705334,0.0012414687790376383,-0.0010813740970574534,0.0009596229378852252,-0.0008665640280206567,0.0008059148042945249,-0.0007650742269047668,0.0007566452968930739,-0.0007594603810329758,0.0008023251447006335,-0.0008442328591618382,0.0009462217170337415,-0.0010237402335471048,0.001204971294060578,-0.0013100002276576243,0.0016116116276151222,-0.0017167023477990453,0.0022215656016115167,-0.0022336616729054905,0.0031203605590182904,-0.0026787960205907854,0.004425490199095372
0.04297096165669144,-0.03448918327958089,0.04439078860336579,-0.047739570954878706,0.058225828868473314,-0.06997676024750063,0.08653808677577038,-0.1104921530541011,0.13958772165213088,-0.192373447044974,0.2504847231783961,-0.4670396640724901,0.666664958511459,-0.4671119581272182,0.25036895932406117,-0.19216484262148206,0.1388703353665797,-0.10951787481940373,0.08450214443342029,-0.06764628726735962,0.05366462279467708,-0.043385356259282984,0.03494335191989397,-0.028451100952841497,0.023133785848353534,-0.01893765964800526,0.015499827924074748,-0.0127433506948572,0.01048150283730687,-0.008649041157001968,0.007142506850015144,-0.00591359439999776,0.004901606402078448,-0.004072803855257001,0.003389916571851783,-0.002830183887956998,0.002369730578703167,-0.0019937700797793326,0.0016861796656187896,-0.0014381754395821954,0.001237831386990841,-0.00108151689505182,0.0009586729903396286,-0.000871309775595347,0.0008069943522212072,-0.0007758834505541394,0.0007585195461228699,-0.000779478082695158,0.0008022898263470849,-0.0008798359748936221,0.0009378795554843678,-0.0010879823607652793,0.0011728964669299581,-0.0014303766687357236,0.0015173420184823167,-0.0019538158616668436,0.0019610321578388623,-0.0027320538376338437,0.0023442003524558022,-0.0038677735759740676
-0.03633943830804159,0.028784703600701542,-0.0369760661689095,0.03907927999552058,-0.047643818999778764,0.05599044136315268,-0.06965045944577912,0.08559205897064552,-0.11030183495840572,0.13922973671231717,-0.1923367750507862,0.2503997667848541,-0.4671119581272182,0.6666650371365114,-0.46710689384948967,0.25033309771225914,-0.19210774710128375,0.13880392509821002,-0.10944317156052136,0.08442850219606995,-0.06757258409173768,0.053596045395587405,-0.04332011631517569,0.0348843477621129,-0.028396834117139686,0.023085579564932804,-0.018894279408819797,0.015461746212843037,-0.012709458798450321,0.010451861523391172,-0.008622627006747641,0.007119347222167087,-0.0058927495323901225,0.004883296377595702,-0.004056101226684978,0.0033753375190264815,-0.002816638801880562,0.002358136559118414,-0.0019825878453164176,0.0016770092796100223,-0.001428535591236477,0.0012306569942816324,-0.0010724117537777437,0.0009532848772439354,-0.0008613300475633634,0.0008036340970875346,-0.000762804347182605,0.0007585029656887318,-0.0007594016690539926,0.0008091858345937387,-0.0008451352101622806,0.0009602738663910836,-0.0010225466985117875,0.0012307927954908087,-0.0012974321382637894,0.001657887017232862,-0.0016595307501440092,0.0023022103493672836,-0.001973753388326812,0.0032500347197061963
0.03042368622724043,-0.023934492030448673,0.030587356728470582,-0.03214231783220852,0.038760529952403144,-0.045510569920623425,0.05553387990976265,-0.06868294345020623,0.08529500057765747,-0.10988732469287674,0.13909271485793814,-0.19219726134259893,0.25036895932406117,-0.46710689384948967,0.6666650027069514,-0.4671336810371436,0.2503165080209414,-0.1920878737963679,0.1387674239097451,-0.1094061223294819,0.08438626226031078,-0.06753251162771506,0.05355601214033584,-0.043283582596976,0.034849579696903284,-0.02836557302637892,0.023056834568471445,-0.01886890897279655,0.01543903427445117,-0.012689718980618967,0.010434401455869944,-0.008607577679628099,0.007106019164814935,-0.0058813778378193834,0.004873171820266313,-0.00404772286647067,0.003367852880407332,-0.0028109269773402283,0.0023529613845141776,-0.001979453777402081,0.0016738786177727006,-0.001428098135914242,0.0012292487483405333,-0.0010750949556170596,0.0009530757219779218,-0.0008681109531311484,0.0008036154152179548,-0.0007758526059448602,0.0007565693554996266,-0.000783200518861521,0.0008005107776531009,-0.0008890162166314209,0.0009334249075644189,-0.0011063857709758382,0.001157508537027678,-0.0014653510957637317,0.0014619329575832972,-0.0020174258804457235,0.001727817746303303,-0.0028379310882772468
-0.025719555481160453,0.020032909102488842,-0.025549968651329524,0.0265120173833783,-0.031913990772694134,0.03694154463072907,-0.04513398632398467,0.05468958005257297,-0.06842604749697562,0.0849137196287667,-0.10976018151053385,0.13894240473033945,-0.19216484262148206,0.25033309771225914,-0.4671336810371436,0.6666650548854252,-0.4671351961819027,0.25030062455671737,-0.1920632198113713,0.13873705735953215,-0.10937231351012917,0.08435224386853245,-0.06749858771488342,0.053524040434912754,-0.04325314723157452,0.03482185378993773,-0.02834008123060693,0.02303420374614157,-0.01884862218091916,0.015421252585611578,-0.01267387150621173,0.010420490883214695,-0.008595024283178643,0.007094947763998198,-0.005871192370823219,0.004864263586225618,-0.004039362120596408,0.0033607803567166717,-0.0028040537867233743,0.0023475701166867442,-0.001973725320382626,0.0016701063511448888,-0.0014230166305098668,0.0012271731841766917,-0.0010698539427649036,0.0009530920130331392,-0.0008613222784038476,0.0008069742312224522,-0.0007650011800911143,0.0007662787660207193,-0.000763185734779237,0.0008234524544119176,-0.0008487392226010877,0.0009851688572625294,-0.0010198792337415578,0.0012740360939733437,-0.0012649711872960243,0.0017322057685740613,-0.0014812976646851803,0.002423989364273646
0.021599094810324113,-0.016720927677007655,0.021248353362217306,-0.02192027642046292,0.0261961049097926,-0.030243233043144416,0.03652753691205157,-0.044326780901904846,0.05439962185149692,-0.06803862777414145,0.08475027083360802,-0.109588826349594,0.1388703353665797,-0.19210774710128375,0.2503165080209414,-0.4671351961819027,0.6666650289443442,-0.46714579627178743,0.2502920879377244,-0.19205233784908854,0.1387188584091488,-0.10935359998662302,0.08433133902186703,-0.06747848844177348,0.05350415171456112,-0.04323488880853328,0.034804544648883065,-0.028324544180291327,0.023020006878098014,-0.018836162601085553,0.015410144387041101,-0.012664245402949944,0.010411931215197325,-0.008587664147238874,0.007088333710559145,-0.005865663349315095,0.004859246739568229,-0.00403552041448061,0.003357229169105419,-0.0028019591256043218,0.0023454120752615585,-0.001973579492838396,0.001669198433542896,-0.0014252073547468798,0.0012271804993408697,-0.0010751227238353935,0.0009532869983693508,-0.0008713034378967166,0.0008058512832084192,-0.0007830605111425158,0.0007603722014847047,-0.0007963557338941485,0.0008045022792620177,-0.0009120190833173045,0.0009325813903842898,-0.001146539940471988,0.0011317032565695171,-0.0015349599424768655,0.0013101306391933999,-0.002133865736898532
-0.018258830416546513,0.014023760681907884,-0.017787357607289764,0.018171414787534215,-0.021667207971626776,0.024766111815724304,-0.029891563352376218,0.03582548965016505,-0.04407347380398803,0.054052288671703114,-0.06789006023335988,0.08458634983445787,-0.10951787481940373,0.13880392509821002,-0.1920878737963679,0.25030062455671737,-0.46714579627178743,0.666665061621115,-0.4671477066167233,0.2502848133091283,-0.19204123979480128,0.13870463076470635,-0.10933789454312591,0.08431528998182683,-0.06746252692765083,0.05348898443673463,-0.043220403160338976,0.034791336708318035,-0.028312423127294335,0.023009312726580192,-0.018826614808786637,0.015401803036234563,-0.012656767650599565,0.01040535471040281,-0.008581616097119264,0.007083050174195392,-0.005860676862869983,0.004855104152742428,-0.0040314752429473225,0.003354285348770364,-0.0027987923529227583,0.0023438271014322646,-0.001971123911196002,0.0016692330418626488,-0.0014230574052394019,0.0012293131281572256,-0.001072447459011081,0.0009587036357368373,-0.0008665319966213467,0.0008171528212917455,-0.000772839424952819,0.0007832584662008115,-0.0007730750263526695,0.0008515156130294894,-0.0008572391262179821,0.0010321188512734958,-0.0010107699239086231,0.001353131419875996,-0.001151910496723054,0.0018639361868842453
0.015368064074033237,-0.011738942732190968,0.014848569478365522,-0.015083713405822059,0.017892282905752267,-0.020383262597472696,0.024416912652040098,-0.029245186023476442,0.035571239760653406,-0.04374197708902419,0.053895859964560366,-0.06772485178122518,0.08450214443342029,-0.10944317156052136,0.1387674239097451,-0.1920632198113713,0.2502920879377244,-0.4671477066167233,0.6666650454487678,-0.46715215092403467,0.25028050591528894,-0.19203556960601798,0.13869564143775398,-0.10932854543249457,0.08430495898368572,-0.0674525523192563,0.053479160375511064,-0.04321138225634247,0.034782813193297984,-0.02830484901740796,0.023002454866414924,-0.01882068228274524,0.015396548549622717,-0.0126522750628647,0.010401345176092732,-0.008578280142259158,0.007080031544642994,-0.005858433933017355,0.004853042720003759,-0.0040304789040445654,0.003353250707160456,-0.0027993375297286466,0.002343847414310144,-0.001973637437144933,0.0016701731776720518,-0.0014281955042232122,0.0012307267626909075,-0.001081589467253706,0.0009596316719214237,-0.0008824385830501101,0.0008152624374918722,-0.0008012177586503848,0.000772757716903994,-0.0008259848005810161,0.0008174724847630527,-0.0009611806775852206,0.0009326491343828206,-0.0012291636664297462,0.0010430350722347949,-0.001674233516293924
